Ticker,Company Name,Industry,Country,Market Cap
BCEL,Atreca Inc,Biotechnology,US,68.69275198895028
BCLI,Brainstorm Cell Therapeutics Inc,Biotechnology,US,122.22870398529413
BCML,BayCom Corp,Banking,US,249.3782801796407
BCOR,Blucora Inc,Financial Services,US,954.4460841838271
BCOV,Brightcove Inc,Technology,US,276.10757803880597
BCOW,1895 Bancorp of Wisconsin Inc,Financial Services,US,63.40777577655309
BCPC,Balchem Corp,Chemicals,US,4149.980514571801
BCRX,BioCryst Pharmaceuticals Inc,Biotechnology,US,2616.2465381723405
BCSA,Blockchain Coinvestors Acquisition Corp I,N/A,KY,412.39356499
BCT.TO,Briacell Therapeutics Corp,Biotechnology,CA,165.654843
BCYC,Bicycle Therapeutics PLC,Biotechnology,GB,778.740821
BDSX,Biodesix Inc,Health Care,US,73.16715
BDTX,Black Diamond Therapeutics Inc,Biotechnology,US,111.56216495527154
BEAM,Beam Therapeutics Inc,Biotechnology,US,3706.279995314142
BEAT,Heartbeam Inc,Health Care,US,9.434993968
BECN,Beacon Roofing Supply Inc,Trading Companies & Distributors,US,3468.5066520192026
BEEM,Beam Global,Electrical Equipment,US,139.9793757543615
BENE,Benessere Capital Acquisition Corp,N/A,US,142.309986
BFC,Bank First Corp,Banking,US,713.3389972013398
BFI,Burgerfi International Inc,"Hotels, Restaurants & Leisure",US,64.75691
BFIN,BankFinancial Corp,Banking,US,130.4825706560319
BFRI,Biofrontera Inc,Pharmaceuticals,US,28.02564178448277
BFST,Business First Bancshares Inc,Banking,US,519.1015904240452
BGCP,BGC Partners Inc,Financial Services,US,1530.4381144444444
BGFV,Big 5 Sporting Goods Corp,Retail,US,262.33722882080934
688235.SS,Beigene Ltd,Biotechnology,KY,242117.01784003567
BGRY,Berkshire Grey Inc,Machinery,US,475.80401644999995
BGXX,Bright Green Corp,Pharmaceuticals,US,239.728064516129
BHAC,Crixus Bh3 Acquisition Co,N/A,US,284.049996012109
BHAT,Blue Hat Interactive Entertainment Technology,Media,CN,8.03709865671642
BHF,Brighthouse Financial Inc,Insurance,US,3366.7983107603727
BHSE,Bull Horn Holdings Corp.,N/A,US,95.624998
BIDU,Baidu Inc,Media,CN,50792.86519374298
BIGC,Bigcommerce Holdings Inc,Technology,US,1127.056746047493
BIIB,Biogen Inc,Biotechnology,US,28446.51069943811
BILI,Bilibili Inc,Media,CN,9415.90859752527
BIMI,Bimi International Medical Inc,Health Care,CN,16.34846452804062
BIOC,Biocept Inc,Biotechnology,US,17.09209533333333
BIOL,BIOLASE Inc,Health Care,US,25.705391472868218
BIOR,Biora Therapeutics Inc,Biotechnology,US,130.07665464688856
BIOS,BioPlus Acquisition Corp,N/A,US,294.272394
BIOT,Biotech Acquisition Co,N/A,US,284.193757
BIOX,Bioceres Crop Solutions Corp,Chemicals,KY,846.0096285764706
BIRD,Allbirds Inc,"Textiles, Apparel & Luxury Goods",US,577.5546240749999
BITF.TO,Bitfarms Ltd,Technology,CA,335.139855
BIVI,BioVie Inc,Biotechnology,US,69.94955773856209
BJDX,Bluejay Diagnostics Inc,Health Care,US,20.353830769230772
BJRI,BJ's Restaurants Inc,"Hotels, Restaurants & Leisure",US,596.4386709320125
BKCC,BlackRock Capital Investment Corp,Financial Services,US,283.270191
BKEP,Blueknight Energy Partners LP,Energy ,US,194.01096991370014
BKNG,Booking Holdings Inc,"Hotels, Restaurants & Leisure",US,74661.890084298
BKR,Baker Hughes Co,,US,25754.109950530084
BKSC,Bank of South Carolina,Banking,US,90.39227168694589
BKYI,BIO-Key International Inc,Technology,US,14.282171901070939
BL,Blackline Inc,Technology,US,3915.927526931273
BLBD,Blue Bird Corp,Machinery,US,366.68521673143346
BLBX,Blackboxstocks Inc,Technology,US,11.660078585312501
BLCM,Bellicum Pharmaceuticals Inc,Biotechnology,US,10.762077225362061
BLCT,BlueCity Holdings Ltd,Media,CN,57.699105
BLDE,Blade Air Mobility Inc,Airlines,US,360.01776825
BLDP.TO,Ballard Power Systems Inc,Electrical Equipment,CA,2907.146324
BLEU,Bleuacacia Ltd,N/A,US,339.825017
BLFS,BioLife Solutions Inc,Health Care,US,993.1233106214164
BLFY,Blue Foundry Bancorp,Financial Services,US,320.25665386842104
BLI,Berkeley Lights Inc,Life Sciences Tools & Services,US,241.7251086504065
BLIN,Bridgeline Digital Inc,Technology,US,14.20247672535211
BLKB,Blackbaud Inc,Technology,US,2716.723970024362
BLMN,Bloomin' Brands Inc,"Hotels, Restaurants & Leisure",US,1790.40650129336
BLNG,Belong Acquisition Corp,N/A,US,191.653745
BLNK,Blink Charging Co,Electrical Equipment,US,993.9896892055611
BLPH,Bellerophon Therapeutics Inc,Biotechnology,US,11.359087079646018
BLRX.TA,BioLine RX Ltd,Biotechnology,IL,232.005642
BLSA,Bcls Acquisition Corp,N/A,US,184.19337272377095
BLTE,Belite Bio Inc,Pharmaceuticals,US,884.298152
BLTS,Bright Lights Acquisition Corp,N/A,US,283.7625029969635
BLU.TO,BELLUS Health Inc,Biotechnology,CA,1988.786044
BLUE,bluebird bio Inc,Biotechnology,US,526.7415665770992
BLZE,Backblaze Inc,Technology,US,199.4864784414557
BMAQ,Blockchain Moon Acquisition Corp,N/A,US,147.30975
BMBL,Bumble Inc,Media,US,4642.077133293999
BMEA,Biomea Fusion Inc,Biotechnology,US,360.56720694495414
BMRA,Biomerica Inc,Health Care,US,46.73773417272727
BMRC,Bank of Marin Bancorp,Banking,US,487.51103854032783
BMRN,Biomarin Pharmaceutical Inc,Biotechnology,US,16625.877465214922
BNFT,Benefitfocus Inc,Technology,US,227.6730594558824
BNGO,Bionano Genomics Inc,Life Sciences Tools & Services,US,670.2232328536587
BNIX,Bannix Acquisition Corp,N/A,US,94.42847899850074
BNNR,Banner Acquisition Corp,N/A,US,193.50249099999996
BNO.AX,Bionomics Ltd,Biotechnology,AU,67.667536
BNR,Burning Rock Biotech Ltd,Biotechnology,CN,360.523359
BNRG.TA,Brenmiller Energy Ltd,Electrical Equipment,IL,205.676024
BNSO,Bonso Electronics International Inc,Electrical Equipment,HK,15.59156906990882
BNTC,Benitec Biopharma Inc,Biotechnology,US,5.595973408450701
BNTX,BioNTech SE,Biotechnology,DE,35871.328529
BOCN,Blue Ocean Acquisition Corp,N/A,US,237.187504
BOKF,BOK Financial Corp,Banking,US,5970.318724528558
BOLT,Bolt Biotherapeutics Inc,Biotechnology,US,66.62538321666666
BON,Bon Natural Life Ltd,Chemicals,CN,16.28325362318841
BOOM,DMC Global Inc,,US,421.4165569575757
BOSC,BOS Better Online Solutions Ltd,Communications,IL,14.54218759828326
BOTJ,Bank of the James,Banking,US,57.87958199999999
BOXL,Boxlight Corp,Technology,US,46.97761555855294
BPAC,Bullpen Parlay Acquisition Co,N/A,US,287.4999969984993
BPMC,Blueprint Medicines Corp,Biotechnology,US,4354.751163809833
BPOP,Popular Inc,Banking,PR,5723.325267816092
BPRN,Bank Of Princeton,Banking,US,184.87819320966048
BPTH,Bio Path Holdings Inc,Biotechnology,US,25.56178524590164
ALBPS.PA,Biophytis SA,Biotechnology,FR,15.066671
BRAC,Broad Capital Acquisition Corp,N/A,US,112.279154
BRAG.TO,Bragg Gaming Group Inc,"Hotels, Restaurants & Leisure",CA,125.368853
BU.TO,Burcon NutraScience Corp,Chemicals,CA,72.848261
BREZ,Breeze Holdings Acquisition Corp,N/A,US,81.83758826718295
BRFH,Barfresh Food Group Inc,Food Products,US,43.05603640662651
BRID,Bridgford Foods Corp,Food Products,US,125.53258512931035
BRIV,B Riley Principal 250 Merger Corp,N/A,US,216.5276340092213
BRKH,BurTech Acquisition Corp,N/A,US,381.2278850000001
BRKL,Brookline Bancorp Inc,Banking,US,967.7518778788844
BRKR,Bruker Corp,Life Sciences Tools & Services,US,8306.10894472251
BRLI,Brilliant Acquisition Corp,N/A,CN,46.8787877333966
BRLT,Brilliant Earth Group Inc,Retail,US,659.5657088011127
BROG,Brooge Energy Ltd,Energy ,AE,931.4967419179736
BRP,BRP Group Inc,Insurance,US,3395.1398812428333
BRQS,Borqs Technologies Inc,Technology,CN,21.26146557983193
BRSH,Bruush Oral Care Inc,N/A,CA,11.676452760736199
BRTX,BioRestorative Therapies Inc,Biotechnology,US,11.44808168764628
BRY,Berry Corporation (Bry),Energy ,US,708.0555747542857
BRZE,Braze Inc,Technology,US,3641.21365264247
BSBK,Bogota Financial Corp,Financial Services,US,155.710261
BSET,Bassett Furniture Industries Inc,Consumer products,US,174.31367419543284
BSFC,Blue Star Foods Corp,Food Products,US,28.081834666666673
BSGA,Blue Safari Group Acquisition Corp,N/A,HK,77.033251
BSGM,Biosig Technologies Inc,Health Care,US,48.84767477876107
BSKY,Big Sky Growth Partners Inc,N/A,US,366.75000698571415
BSQR,Bsquare Corp,Technology,US,24.562075102040808
BSRR,Sierra Bancorp,Banking,US,315.5572592556247
BSVN,Bank7 Corp,Banking,US,214.93975856146324
BSY,Bentley Systems Inc,Technology,US,10410.388278519657
BTAI,BioXcel Therapeutics Inc,Biotechnology,US,394.27608430249114
BTB,Bit Brother Ltd,Retail,CN,16.811108251111108
BTBD,Bt Brands Inc,"Hotels, Restaurants & Leisure",US,14.14990285714286
BTBT,Bit Digital Inc,Technology,US,116.22106549655172
BTCS,BTCS Inc,Technology,US,21.13382574534162
BTCY,Biotricity Inc,Health Care,US,56.56878175438598
BTMD,biote Corp,Pharmaceuticals,US,298.11140907029477
BTOG,Bit Origin Ltd,Food Products,US,34.87437307894738
BTRS,BTRS Holdings Inc,Technology,US,1050.9480410000003
BTTX,Better Therapeutics Inc,Health Care,US,42.50003594736843
BTWN,Bridgetown Holdings Ltd,N/A,HK,742.998153105
BTX,Brooklyn Immunotherapeutics Inc,Biotechnology,US,22.34789742631579
BUSE,First Busey Corp,Banking,US,1265.5898312930958
BVS,Bioventus Inc,Health Care,US,564.6170304608107
BVXV,BiondVax Pharmaceuticals Ltd,Pharmaceuticals,IL,19.892951
BWAC,Better World Acquisition Corp,N/A,US,108.869167
BWAQ,Blue World Acquisition Corp,N/A,US,119.64479659318633
BWAY.TA,Brainsway Ltd,Health Care,IL,236.882816
BWB,Bridgewater Bancshares Inc,Financial Services,US,472.9967365362318
BWC,Blue Whale Acquisition I Corp,N/A,KY,295.63058173861276
BWEN,Broadwind Inc,Electrical Equipment,US,61.20844102033898
BWFG,Bankwell Financial Group Inc,Banking,US,244.85729871104104
BWMN,Bowman Consulting Group Ltd,Construction,US,202.85419718543048
BWMX,Betterware de Mexico SAPI de CV,Retail,MX,308.0454210552147
BWV,Blue Water Vaccines Inc,Biotechnology,US,33.875482481751824
BXRX,Baudax Bio Inc,Pharmaceuticals,US,2.6264595
BYFC,Broadway Financial Corp,Financial Services,US,80.476166
BYND,Beyond Meat Inc,Food Products,US,1491.0981812193734
BYNO,Bynordic Acquisition Corp,N/A,SE,239.39999798893916
BYRN,Byrna Technologies Inc,Aerospace & Defense,US,187.0098118811189
BYSI,Beyondspring Inc,Biotechnology,US,49.439729
BYTS,BYTE Acquisition Corp,N/A,US,409.106797
BZ,Kanzhun Ltd,Media,CN,10025.477147
BZFD,BuzzFeed Inc,Media,US,225.90274319999997
BZUN,Baozun Inc,Retail,CN,408.31265001695004
CAAS,China Automotive Systems Inc,Auto Components,CN,130.62060124189526
CABA,Cabaletta Bio Inc,Biotechnology,US,25.59893391
CAC,Camden National Corp,Banking,US,657.2577359469379
CACC,Credit Acceptance Corp,Financial Services,US,6736.8495588852065
CADL,Candel Therapeutics Inc,Biotechnology,US,107.5993
CAKE,Cheesecake Factory Inc,"Hotels, Restaurants & Leisure",US,1613.8605037101447
CALA,Calithera Biosciences Inc,Biotechnology,US,16.152244451612898
CALB,California BanCorp,Banking,US,169.5098684438725
CALM,Cal-Maine Foods Inc,Food Products,US,2645.1811395846125
CALTX.ST,Calliditas Therapeutics AB,Pharmaceuticals,SE,5046.142193
CAMP,CalAmp Corp,Communications,US,197.05817903398926
CAMT,Camtek Ltd,Semiconductors,IL,1129.5146894605873
CAN,Canaan Inc,Technology,CN,588.252812
CAPR,Capricor Therapeutics Inc,Biotechnology,US,142.1820043108108
CAR,Avis Budget Group Inc,Road & Rail,US,7773.769896551582
CARA,Cara Therapeutics Inc,Pharmaceuticals,US,571.6438402870286
CARE,Carter Bank and Trust,Banking,US,359.8224
CARG,CarGurus Inc,Media,US,2264.5736653860563
CARV,Carver Bancorp Inc,Financial Services,US,19.603168455142228
CASA,Casa Systems Inc,Communications,US,354.0466091269841
CASH,Pathward Financial Inc,Banking,US,949.7596110382163
CASI,CASI Pharmaceuticals Inc,Biotechnology,US,51.29510870370371
CASS,Cass Information Systems Inc,Technology,US,491.40486601398203
CASY,Caseys General Stores Inc,Retail,US,7943.147588274271
CATC,Cambridge Bancorp,Banking,US,559.1206773103448
CATY,Cathay General Bancorp,Banking,US,3075.5953748498678
CBAN,Colony Bankcorp Inc,Banking,US,248.0244052195467
CBAT,CBAK Energy Technology Inc,Electrical Equipment,CN,112.12847944827584
CBAY,Cymabay Therapeutics Inc,Pharmaceuticals,US,296.3727884180791
CBFV,CB Financial Services Inc,Banking,US,112.37875071100918
CBIO,Catalyst Biosciences Inc,Biotechnology,US,61.38025393401015
CBNK,Capital Bancorp Inc,Banking,US,347.2132967371428
CBRG,Chain Bridge I,N/A,US,288.36249900099597
CBRL,Cracker Barrel Old Country Store Inc,"Hotels, Restaurants & Leisure",US,2450.457798876044
CBSH,Commerce Bancshares Inc,Banking,US,8198.783301337064
CBTX,CBTX Inc,Banking,US,726.8004113728642
CCAI,Cascadia Acquisition Corp,N/A,US,184.3125
CCAP,Crescent Capital BDC Inc,Financial Services,US,537.4400382147023
CCB,Coastal Financial Corp (EVERETT),Banking,US,520.88330270137
CCBG,Capital City Bank Group Inc,Banking,US,541.8489988096733
CCCC,C4 Therapeutics Inc,Biotechnology,US,488.6485280147929
CCD,Calamos Dynamic Convertible and Income Fund,N/A,US,607.36
CCEL,Cryo-Cell International Inc,Health Care,US,56.70484531811698
CCEP,Coca-Cola Europacific Partners PLC,Beverages,GB,21738.599923098256
CCLP,CSI Compressco LP,,US,177.94368839420633
CCNC,Code Chain New Continent Ltd,Trading Companies & Distributors,CN,11.97466640816327
CCNE,CNB Financial Corp,Banking,US,441.3984175096775
CCOI,Cogent Communications Holdings Inc,Telecommunication,US,2567.329316769146
CCRN,Cross Country Healthcare Inc,Health Care,US,947.7548576310878
CCSI,Consensus Cloud Solutions Inc,Technology,US,963.7770729460991
CCTS,Cactus Acquisition Corp 1 Ltd,N/A,US,158.75749048578555
CCXI,ChemoCentryx Inc,Biotechnology,US,3669.119071336433
CD,Chindata Group Holdings Ltd,Technology,CN,3045.617739
CDAK,"Codiak BioSciences, Inc.",Biotechnology,US,38.978467011494246
CDAQ,Compass Digital Acquisition Corp,N/A,US,258.07193557377053
CDEV,Centennial Resource Development Inc,Energy ,US,2172.151479907655
CDLX,Cardlytics Inc,Media,US,390.44947304614163
CDMO,Avid Bioservices Inc,Biotechnology,US,993.6837759257144
CDNA,CareDx Inc,Biotechnology,US,979.8874251580502
CDNS,Cadence Design Systems Inc,Technology,US,46056.715260352095
CDRO,Codere Online US Corp,"Hotels, Restaurants & Leisure",MX,142.8017
CDTX,Cidara Therapeutics Inc,Biotechnology,US,49.403380783308926
CDW,CDW Corp,Electrical Equipment,US,22788.485265644245
CDXC,Chromadex Corp,Life Sciences Tools & Services,US,96.36334005633803
CDXS,Codexis Inc,Life Sciences Tools & Services,US,441.43018828860033
CDZI,Cadiz Inc,Utilities,US,198.09491694656487
CEAD,CEA Industries Inc,Building,US,9.26348855833333
CECE,CECO Environmental Corp,Commercial Services & Supplies,US,307.04295285497733
CEG,Constellation Energy Corp,Utilities,US,26497.342963505816
CELC,Celcuity Inc,Biotechnology,US,142.390911114
CELH,Celsius Holdings Inc,Beverages,US,7288.759475926202
CELU,Celularity Inc,Biotechnology,US,392.98029487108016
CELZ,Creative Medical Technology Holdings Inc,Biotechnology,US,9.64517636791067
CEMI,Chembio Diagnostics Inc,Health Care,US,19.645993046875
CENN,Cenntro Electric Group Ltd,Automobiles,US,329.18286874809166
CENQ,Cenaq Energy Corp,N/A,US,219.480213
CENT,Central Garden & Pet Co,Consumer products,US,2003.2261204751132
CENX,Century Aluminum Co,Metals & Mining,US,674.2228871478968
CERE,Cerevel Therapeutics Holdings Inc,Biotechnology,US,4600.912577226844
CERS,Cerus Corp,Health Care,US,694.194247237164
CERT,Certara Inc,Health Care,US,2414.4763847036083
CETX,Cemtrex Inc,Electrical Equipment,US,8.188123087818699
CEVA,CEVA Inc,Semiconductors,US,642.8181768463476
CFB,CrossFirst Bankshares Inc,Banking,US,654.3557505945945
CFBK,CF Bankshares Inc,Financial Services,US,139.3354888
CFFE,CF Acquisition Corp VIII,N/A,US,294.882732
CFFI,C&F Financial Corp,Banking,US,169.3368983829474
CFFN,Capitol Federal Financial Inc,Financial Services,US,1248.3413653519553
CFFS,CF Acquisition VII Corp,N/A,US,232.39238902808427
CFIV,CF Acquisition IV Corp,N/A,US,628.649976
CFLT,Confluent Inc,Technology,US,6969.756708479999
CFMS,Conformis Inc,Health Care,US,48.87897100000001
CFRX,ContraFect Corp,Biotechnology,US,9.45558638956805
CFSB,CFSB Bancorp Inc,Financial Services,US,59.15129411326792
CFVI,CF Acquisition Corp VI,N/A,US,448.8500198975044
CG,Carlyle Group Inc,Financial Services,US,11656.341885418862
CGBD,Carlyle Secured Lending Inc,Financial Services,US,737.886148441531
WEED.TO,Canopy Growth Corp,Pharmaceuticals,CA,2212.702147
CGEM,Cullinan Oncology Inc,Biotechnology,US,602.0810835944701
CGEN,Compugen Ltd,Life Sciences Tools & Services,IL,98.75208959999999
CGNT,Cognyte Software Ltd,Technology,IL,347.5257967446394
CGNX,Cognex Corp,Electrical Equipment,US,7261.865293301035
CGO,Calamos Global Total Return Fund,N/A,US,101.95
CGRN,Capstone Green Energy Corp,Electrical Equipment,US,41.975145520169846
CGTX,Cognition Therapeutics Inc,Pharmaceuticals,US,42.69618661928933
CHCI,Comstock Holding Companies Inc,Real Estate,US,40.36068662500001
CHCO,City Holding Co,Banking,US,1251.1030945172777
CHDN,Churchill Downs Inc,"Hotels, Restaurants & Leisure",US,7345.049089524578
CHEF,Chefs' Warehouse Inc,Retail,US,1237.7390281267135
CHEK,Check Cap Ltd,Health Care,IL,37.37987313125
CHG,CorpHousing Group Inc,Real Estate,US,74.39592453956836
CHI,Calamos Convertible Opportunities and Income Fund,N/A,US,1940.28
CHK,Chesapeake Energy Corp,Energy ,US,12053.450594671087
CHKP,Check Point Software Technologies Ltd,Technology,IL,14749.626100885052
CHMG,Chemung Financial Corp,Banking,US,207.97441639740438
CHNG,Change Healthcare Inc,Health Care,US,8135.485440981819
CHNR,China Natural Resources Inc,Metals & Mining,HK,25.26492485916804
CHRD,Chord Energy Corp,Energy ,US,5845.035522360979
CHRS,Coherus BioSciences Inc,Biotechnology,US,792.7907763898917
CHRW,CH Robinson Worldwide Inc,Logistics & Transportation,US,14291.176356291086
CHTR,Charter Communications Inc,Media,US,65408.97512083173
CHUY,Chuy's Holdings Inc,"Hotels, Restaurants & Leisure",US,409.1408312945145
CHW,Calamos Global Dynamic Income Fund,N/A,US,460.06
CHWA,CHW Acquisition Corp,N/A,US,129.89249999999998
CHX,ChampionX Corp,,US,4391.468156521167
CHY,Calamos Convertible & High Income Fund,N/A,US,956.12
CIDM,Cinedigm Corp,Media,US,93.42851243320537
CIFR,Cipher Mining Inc,Technology,US,428.20780331284925
CIGI.TO,Colliers International Group Inc,Real Estate,CA,6510.58099
CIH,China Index Holdings Ltd,Professional Services,CN,81.472245
CIIG,CIIG Capital Partners II Inc,N/A,US,356.14062000000007
CINC,CinCor Pharma Inc,Pharmaceuticals,US,1362.7528075359319
CINF,Cincinnati Financial Corp,Insurance,US,15413.690712340767
CING,Cingulate Inc,Pharmaceuticals,US,17.30339976774194
CISO,Cerberus Cyber Sentinel Corp,Technology,US,332.6049295238096
CITE,Cartica Acquisition Corp,N/A,US,290.08749799801586
CIVB,Civista Bancshares Inc,Banking,US,326.8841467416784
CIZN,Citizens Holding Co,Banking,US,96.38139902890173
CJJD,China Jo-Jo Drugstores Holdings Inc,Retail,CN,8.00242691358025
CKPT,Checkpoint Therapeutics Inc,Biotechnology,US,123.94593466165412
CLAQ,Cleantech Acquisition Corp,N/A,US,64.67693195004217
CLAR,Clarus Corp,Leisure Products,US,579.6799913392069
CLAY,Chavant Capital Acquisition Corp,N/A,US,29.739108
CLBK,Columbia Financial Inc,Financial Services,US,2341.492931428839
CLBS,Caladrius Biosciences Inc,Biotechnology,US,30.8611065312
CLBT,Cellebrite DI Ltd,Technology,IL,901.718121190965
CLDX,Celldex Therapeutics Inc,Biotechnology,US,1405.0413959595564
CLEU,China Liberal Education Holdings Ltd,Diversified Consumer Services,CN,9.986034667088811
CLFD,Clearfield Inc,Communications,US,1375.0125864043969
CLGN,Collplant Biotechnologies Ltd,Biotechnology,IL,83.907486
CLIN,Clean Earth Acquisitions Corp,N/A,US,312.7262654508612
CLIR,Clearsign Technologies Corp,Electrical Equipment,US,39.09010135849057
ALCLS.PA,Cellectis SA,Biotechnology,FR,139.154438
CLMT,Calumet Specialty Products Partners LP,Energy ,US,1383.5438871944607
CLNE,Clean Energy Fuels Corp,Energy ,US,1384.442507680713
CLNN,Clene Inc.,Biotechnology,US,183.5207382886598
CLOE,Clover Leaf Capital Corp,N/A,US,184.65001628613425
CLOV,Clover Health Investments Corp,Health Care,US,1151.119338872
CLPS,CLPS Inc,Technology,HK,33.77670043870968
CLPT,Clearpoint Neuro Inc,Health Care,US,304.6338987788461
CLRB,Cellectar Biosciences Inc,Biotechnology,US,32.015821890807686
CLRC,ClimateRock,N/A,GB,174.793
CLRM,Clarim Acquisition Corp,N/A,US,355.42186296348893
